STRING_id,SYMBOL,ENTREZID,GENENAME,logFC,AveExpr,t,P.Value,adj.P.Val,B,First.Trimester.Average,Second.Trimester.Average,on_graph,cluster,boyan,is_local_max,updown,btw,cluster_max_btw,is_secreted
9606.ENSP00000332256,ALDH1A3,220,aldehyde dehydrogenase 1 family member A3,-1.24556760775143,7.18067651537785,-2.93293138170421,0.007587947098196,0.04252818704192,-2.8570229389673,7.69022690036707,6.44465929261564,1,2,20,FALSE,red,1434.8902917483,,FALSE
9606.ENSP00000332879,FLRT2,23768,fibronectin leucine rich transmembrane protein 2,-1.41971334855617,6.16582368665041,-5.85551189315175,6.27051458218483E-06,0.000381522210059,3.96437577345477,6.74661551105976,5.32690216250358,1,2,60,FALSE,red,0,,FALSE
9606.ENSP00000333994,HBB,3043,hemoglobin subunit beta,1.06122590183907,11.1761701256451,2.98902755551371,0.006660634714818,0.03894866815868,-2.73548289528996,10.7420322567109,11.80325815855,1,1,48,FALSE,green,916.112150906348,,FALSE
9606.ENSP00000334872,MT1F,4494,metallothionein 1F,-1.95160532377812,7.49422881443887,-6.2602792172603,2.41555590365276E-06,0.000198949504731,4.8900436144317,8.29261281052992,6.3410074867518,1,3,15,FALSE,red,1.90569301794792,,FALSE
9606.ENSP00000336762,RNASE4,6038,ribonuclease A family member 4,-1.04855004469491,5.13226662349354,-3.03453691915013,0.005989157987173,0.036298632957857,-2.63617794625267,5.56121891450509,4.51266886981018,1,1,64,FALSE,red,343.709246819363,,FALSE
9606.ENSP00000336831,PLS1,5357,plastin 1,-1.8142584908673,5.29812710291873,-6.49043949131831,1.41609936218089E-06,0.000144178840086,5.40772186751032,6.04032375827353,4.22606526740623,1,2,14,FALSE,red,265.79565395987,,FALSE
9606.ENSP00000338648,MS4A4A,51338,membrane spanning 4-domains A4A,1.62384536057947,7.01400004753589,4.83783494160209,7.38522282088836E-05,0.001930735478374,1.57101404573906,6.34969967275338,7.97354503333285,1,1,0,FALSE,green,11.4227796100623,,FALSE
9606.ENSP00000339398,HLA-DQA1,3117,"major histocompatibility complex, class II, DQ alpha 1",-1.25296559771877,4.56858880014873,-3.86448992071638,0.000812825388847,0.009346569354952,-0.74231039314495,5.08116563557914,3.82820003786037,1,1,35,FALSE,red,94.2582309755237,,FALSE
9606.ENSP00000340989,SFN,2810,stratifin,-1.78984163057579,7.5997564553534,-6.63545292474633,1.01485651980189E-06,0.000115182677924,5.73041964882825,8.33196439513441,6.54212276455862,1,2,56,FALSE,red,2406.44932429025,,FALSE
9606.ENSP00000341640,COL9A3,1299,collagen type IX alpha 3 chain,-1.36692771502365,5.481606841048,-4.26056724610661,0.000306563379214,0.004917878563933,0.194969408661701,6.04080454264858,4.67387682762494,1,2,7,FALSE,red,11.1992404685577,,FALSE
9606.ENSP00000342082,SLPI,6590,secretory leukocyte peptidase inhibitor,-2.18742357566532,7.3031750169369,-4.64142747869841,0.000119770331431,0.002643427761579,1.10281593981904,8.19803011607272,6.0106065404074,1,1,53,FALSE,red,136.506267469255,,FALSE
9606.ENSP00000342295,ANKRD55,79722,ankyrin repeat domain 55,-1.30328825509233,3.94805985487854,-4.10753156026499,0.000447134959417,0.006278171457202,-0.168499463257263,4.48122323196177,3.17793497686944,1,2,0,FALSE,red,628.160029615757,,FALSE
9606.ENSP00000343676,GJA4,2701,gap junction protein alpha 4,1.23103958304854,6.00941230788587,5.35443811105435,2.09036550379693E-05,0.000847057909449,2.79533571422074,5.50580520572965,6.73684478877819,1,5,12,FALSE,green,902.625612021252,"5, GJA4, 5",FALSE
9606.ENSP00000343746,CORO2A,7464,coronin 2A,-1.18688567092207,4.84012764605712,-8.93701794736738,7.40913966604759E-09,6.25485744890793E-06,10.4535676674274,5.3256717841616,4.13878611323953,1,2,7,FALSE,red,24.1348118384696,,FALSE
9606.ENSP00000344758,ECM2,1842,extracellular matrix protein 2,-1.22666090352735,4.87416403841713,-3.24220733022871,0.00366826277603,0.025992244552456,-2.17573723737909,5.37597986258741,4.14931895906006,1,2,8,FALSE,red,213.689066111213,,FALSE
9606.ENSP00000345229,DNER,92737,delta/notch like EGF repeat containing,-2.48735313722672,4.56580726034972,-3.66056648584391,0.001338146344242,0.013206129118693,-1.21895426987374,5.58336081648792,3.09600767926121,1,2,21,FALSE,red,196.873989470427,,FALSE
9606.ENSP00000347852,SORBS2,8470,sorbin and SH3 domain containing 2,1.10539695309476,5.11512921463862,9.39195416319281,3.0425552394227E-09,4.93618687516776E-06,11.2958846571343,4.66292137019076,5.76831832328552,1,2,6,FALSE,green,20.5326990650732,,FALSE
9606.ENSP00000349785,MAP1LC3C,440738,microtubule associated protein 1 light chain 3 gamma,1.27647565824555,4.87138084714268,10.1042660136302,7.95476412407272E-10,2.98408099489052E-06,12.5560514667562,4.3491862596786,5.62566191792414,1,2,6,FALSE,green,3.4430346342111,,FALSE
9606.ENSP00000350541,LVRN,206338,laeverin,1.24657778517065,6.80413414926668,3.1885005240673,0.004167355986701,0.028286365040718,-2.29589093563541,6.29417050987869,7.54074829504934,1,1,11,FALSE,green,0,,FALSE
9606.ENSP00000351497,FCGR2B,2213,Fc fragment of IgG receptor IIb,2.96576542674796,7.18968092519492,8.24271203082248,3.03507589226852E-08,1.3975834693921E-05,9.11013380516671,5.97641325061621,8.94217867736417,1,1,112,FALSE,green,18.2017539930808,,FALSE
9606.ENSP00000352071,CD163,9332,CD163 molecule,1.29354626215105,7.48681570690241,4.52397759028752,0.000160012068139,0.003197243109045,0.822648096415396,6.95763769056789,8.25118395271894,1,1,9,FALSE,green,1588.16931706251,,FALSE
9606.ENSP00000352173,PLAC1,10761,placenta enriched 1,1.7870933529482,8.19037158583463,4.83055645415561,7.51854454894742E-05,0.001945507421535,1.55367847825816,7.45928794144672,9.24638129439493,1,2,5,FALSE,green,0,,TRUE
9606.ENSP00000353379,MAGEA4,4103,MAGE family member A4,1.37818910137206,3.64127864327876,4.94175549992469,5.72190340804175E-05,0.001619154817742,1.81834099316373,3.07747401089928,4.45566311227134,1,2,0,FALSE,green,264,,FALSE
9606.ENSP00000354335,MPEG1,219972,macrophage expressed 1,1.29485362010892,6.23601567529697,6.88055143755736,5.81376270028279E-07,8.27241266675748E-05,6.26948441868035,5.70630283070695,7.00115645081588,1,1,0,FALSE,green,52.5699229995241,,FALSE
9606.ENSP00000355751,THBS2,7058,thrombospondin 2,-1.54101549365777,5.20547043749731,-3.33054271397297,0.002970827290209,0.022705368437164,-1.9766301233647,5.83588586672094,4.29487037306317,1,2,17,FALSE,red,1194.42217468227,,FALSE
9606.ENSP00000355995,HSD11B1,3290,hydroxysteroid 11-beta dehydrogenase 1,2.65558471170328,6.23247537730895,9.31205182625433,3.55056554325935E-09,4.93618687516776E-06,11.1500900396376,5.14609981343033,7.80168452513362,1,1,11,FALSE,green,1733.07808829742,,FALSE
